MJD,c,c_err,o,o_err
59142.408,NaN,NaN,18.220,0.089
59142.435,NaN,NaN,18.247,0.096
59142.460,NaN,NaN,18.313,0.095
59142.481,NaN,NaN,18.172,0.078
59142.483,NaN,NaN,18.269,0.086
59144.369,19.464,0.223,NaN,NaN
59144.375,19.225,0.160,NaN,NaN
59144.379,18.861,0.141,NaN,NaN
59144.389,18.985,0.160,NaN,NaN
59144.393,18.954,0.145,NaN,NaN
59144.396,18.796,0.115,NaN,NaN
59144.402,18.864,0.121,NaN,NaN
59144.433,18.891,0.127,NaN,NaN
59144.464,19.376,0.185,NaN,NaN
59144.467,18.812,0.113,NaN,NaN
59144.471,18.908,0.129,NaN,NaN
59144.478,19.171,0.139,NaN,NaN
59146.430,NaN,NaN,18.258,0.102
59146.433,NaN,NaN,18.436,0.122
59146.439,NaN,NaN,18.332,0.115
59146.449,NaN,NaN,18.413,0.093
59146.477,NaN,NaN,18.268,0.150
59146.543,NaN,NaN,18.261,0.096
59146.546,NaN,NaN,18.466,0.100
59146.580,NaN,NaN,18.564,0.100
59148.426,NaN,NaN,18.194,0.131
59148.429,NaN,NaN,18.453,0.162
59148.435,NaN,NaN,18.353,0.131
59148.445,NaN,NaN,18.571,0.160
59148.555,19.075,0.275,NaN,NaN
59154.448,NaN,NaN,18.325,0.155
59154.453,NaN,NaN,18.752,0.223
59154.457,NaN,NaN,18.673,0.222
59154.467,NaN,NaN,18.523,0.233
59154.619,NaN,NaN,18.825,0.264
59156.399,NaN,NaN,18.586,0.200
59156.403,NaN,NaN,18.328,0.136
59156.409,NaN,NaN,19.037,0.257
59156.420,NaN,NaN,18.703,0.220
59156.505,NaN,NaN,18.529,0.203
59156.542,NaN,NaN,18.573,0.202
59162.394,NaN,NaN,19.465,0.245
59162.397,NaN,NaN,19.680,0.246
59162.403,NaN,NaN,19.046,0.184
59162.413,NaN,NaN,19.208,0.221
59162.510,NaN,NaN,18.885,0.212
59170.343,NaN,NaN,18.625,0.176
59170.539,NaN,NaN,19.569,0.271
59182.376,NaN,NaN,18.689,0.279
59190.266,NaN,NaN,19.380,0.228
59190.287,NaN,NaN,19.297,0.219
59194.323,19.677,0.247,NaN,NaN
59216.229,NaN,NaN,19.276,0.280
59216.247,NaN,NaN,19.477,0.297
59222.304,19.909,0.277,NaN,NaN
59226.301,19.707,0.268,NaN,NaN
59228.269,19.386,0.235,NaN,NaN
59230.336,19.636,0.279,NaN,NaN
59256.297,19.648,0.274,NaN,NaN
59258.223,19.147,0.226,NaN,NaN
59262.290,NaN,NaN,19.604,0.276
