MJD,c,c_err,o,o_err
59130.354,NaN,NaN,17.557,0.035
59130.357,NaN,NaN,17.747,0.043
59130.363,NaN,NaN,17.634,0.046
59130.377,NaN,NaN,17.619,0.039
59131.392,NaN,NaN,17.584,0.038
59131.399,NaN,NaN,17.549,0.038
59131.412,NaN,NaN,17.622,0.045
59132.314,NaN,NaN,18.017,0.176
59132.329,NaN,NaN,17.632,0.067
59132.335,NaN,NaN,17.854,0.095
59135.375,17.834,0.041,NaN,NaN
59135.410,17.889,0.044,NaN,NaN
59135.415,18.043,0.049,NaN,NaN
59135.419,18.170,0.114,NaN,NaN
59136.363,NaN,NaN,17.756,0.041
59136.375,NaN,NaN,17.631,0.037
59138.347,18.006,0.047,NaN,NaN
59138.364,18.026,0.052,NaN,NaN
59138.374,18.011,0.044,NaN,NaN
59140.302,NaN,NaN,17.700,0.043
59140.319,NaN,NaN,17.748,0.046
59142.284,18.052,0.053,NaN,NaN
59142.287,18.149,0.053,NaN,NaN
59142.293,18.011,0.049,NaN,NaN
59142.304,18.299,0.057,NaN,NaN
59143.279,NaN,NaN,17.749,0.048
59143.283,NaN,NaN,17.784,0.059
59143.309,NaN,NaN,17.793,0.046
59143.320,NaN,NaN,17.824,0.099
59144.277,NaN,NaN,17.664,0.052
59144.283,NaN,NaN,17.733,0.048
59144.287,NaN,NaN,17.871,0.055
59144.301,NaN,NaN,17.773,0.044
59145.317,NaN,NaN,17.842,0.046
59145.321,NaN,NaN,17.786,0.053
59146.327,NaN,NaN,17.925,0.052
59146.336,NaN,NaN,17.724,0.051
59146.343,NaN,NaN,17.710,0.050
59146.346,NaN,NaN,17.730,0.050
59147.325,NaN,NaN,17.901,0.057
59147.329,NaN,NaN,17.749,0.065
59147.339,NaN,NaN,17.846,0.068
59147.349,NaN,NaN,17.810,0.066
59153.344,NaN,NaN,17.691,0.079
59153.361,NaN,NaN,17.932,0.093
59153.375,NaN,NaN,18.113,0.095
59153.382,NaN,NaN,17.758,0.076
59154.341,NaN,NaN,17.825,0.081
59154.347,NaN,NaN,17.781,0.092
59154.350,NaN,NaN,17.893,0.082
59154.362,NaN,NaN,17.919,0.116
59155.338,NaN,NaN,17.895,0.151
59155.357,NaN,NaN,18.076,0.189
59156.268,NaN,NaN,17.896,0.049
59156.272,NaN,NaN,17.987,0.053
59156.279,NaN,NaN,17.848,0.051
59156.290,NaN,NaN,17.819,0.052
59157.307,NaN,NaN,17.794,0.089
59158.252,NaN,NaN,17.782,0.044
59158.255,NaN,NaN,17.830,0.050
59158.261,NaN,NaN,18.027,0.059
59158.273,NaN,NaN,17.980,0.047
59160.294,NaN,NaN,17.818,0.140
59160.298,NaN,NaN,17.954,0.084
59160.305,NaN,NaN,17.902,0.070
59160.317,NaN,NaN,17.880,0.082
59170.242,18.303,0.078,NaN,NaN
59170.252,18.406,0.063,NaN,NaN
59170.256,18.711,0.081,NaN,NaN
59172.233,NaN,NaN,18.210,0.077
59172.243,NaN,NaN,18.098,0.057
59172.256,NaN,NaN,18.273,0.067
59182.211,NaN,NaN,18.120,0.115
59182.213,NaN,NaN,18.153,0.095
59182.219,NaN,NaN,18.231,0.110
59184.256,NaN,NaN,18.045,0.084
59184.260,NaN,NaN,18.169,0.092
59184.270,NaN,NaN,17.983,0.091
59184.278,NaN,NaN,18.585,0.184
59186.254,NaN,NaN,18.282,0.084
59186.258,NaN,NaN,18.217,0.082
59186.264,NaN,NaN,18.065,0.076
59186.276,NaN,NaN,18.197,0.089
59188.198,NaN,NaN,18.581,0.148
59188.202,NaN,NaN,18.054,0.103
59188.207,NaN,NaN,18.108,0.052
59188.219,NaN,NaN,18.325,0.072
59190.211,18.747,0.078,NaN,NaN
59190.222,18.737,0.096,NaN,NaN
59190.236,18.530,0.076,NaN,NaN
59192.235,NaN,NaN,18.120,0.055
59192.240,NaN,NaN,18.156,0.067
59192.243,NaN,NaN,18.282,0.082
59192.255,NaN,NaN,18.375,0.089
59193.238,NaN,NaN,18.336,0.071
59193.247,NaN,NaN,18.247,0.072
59195.252,18.798,0.107,NaN,NaN
59195.255,18.796,0.110,NaN,NaN
59195.263,18.586,0.086,NaN,NaN
59195.274,18.757,0.087,NaN,NaN
59199.197,19.166,0.203,NaN,NaN
59199.204,19.030,0.144,NaN,NaN
59209.214,NaN,NaN,18.278,0.094
59209.218,NaN,NaN,18.315,0.090
59209.224,NaN,NaN,18.546,0.108
59209.239,NaN,NaN,18.748,0.169
59216.205,NaN,NaN,18.669,0.159
59216.213,NaN,NaN,18.630,0.118
59216.223,NaN,NaN,18.812,0.138
59218.223,19.247,0.194,NaN,NaN
59222.217,19.578,0.293,NaN,NaN
59377.530,20.331,0.300,NaN,NaN
59381.579,20.363,0.244,NaN,NaN
