MJD,c,c_err,o,o_err
59115.372,NaN,NaN,18.859,0.108
59117.456,19.111,0.120,NaN,NaN
59117.459,19.133,0.104,NaN,NaN
59117.464,19.100,0.128,NaN,NaN
59117.470,19.121,0.121,NaN,NaN
59119.419,NaN,NaN,18.436,0.219
59120.451,NaN,NaN,18.719,0.135
59120.453,NaN,NaN,18.521,0.115
59120.458,NaN,NaN,18.664,0.105
59120.463,NaN,NaN,18.791,0.150
59121.382,NaN,NaN,19.032,0.245
59121.385,NaN,NaN,18.959,0.226
59121.388,NaN,NaN,18.883,0.221
59121.402,NaN,NaN,18.979,0.235
59127.344,NaN,NaN,19.042,0.221
59127.349,NaN,NaN,18.698,0.162
59127.362,NaN,NaN,19.258,0.279
59127.368,NaN,NaN,18.922,0.210
59128.519,NaN,NaN,18.825,0.179
59128.522,NaN,NaN,19.053,0.202
59128.535,NaN,NaN,19.001,0.183
59128.541,NaN,NaN,18.849,0.125
59129.521,NaN,NaN,19.143,0.188
59129.524,NaN,NaN,19.109,0.189
59129.535,NaN,NaN,19.143,0.210
59129.563,NaN,NaN,19.324,0.300
59130.466,NaN,NaN,19.401,0.189
59130.469,NaN,NaN,18.877,0.122
59130.476,NaN,NaN,18.698,0.109
59130.487,NaN,NaN,19.022,0.134
59132.418,NaN,NaN,19.061,0.098
59132.421,NaN,NaN,19.139,0.106
59132.424,NaN,NaN,19.064,0.123
59132.431,NaN,NaN,18.954,0.110
59134.505,NaN,NaN,19.315,0.168
59134.510,NaN,NaN,18.973,0.131
59134.524,NaN,NaN,19.034,0.183
59134.535,NaN,NaN,19.138,0.172
59135.343,NaN,NaN,19.489,0.212
59136.437,NaN,NaN,19.040,0.127
59136.440,NaN,NaN,19.034,0.130
59136.448,NaN,NaN,19.308,0.144
59136.459,NaN,NaN,19.243,0.149
59138.442,19.383,0.245,NaN,NaN
59138.448,19.539,0.286,NaN,NaN
59139.453,NaN,NaN,19.183,0.147
59140.442,NaN,NaN,19.053,0.094
59140.447,NaN,NaN,19.169,0.123
59140.482,NaN,NaN,19.105,0.111
59140.510,NaN,NaN,19.100,0.133
59142.450,19.645,0.220,NaN,NaN
59142.453,19.771,0.250,NaN,NaN
59142.488,19.957,0.242,NaN,NaN
59142.516,19.357,0.140,NaN,NaN
59143.333,NaN,NaN,19.162,0.293
59143.335,NaN,NaN,19.173,0.255
59144.414,NaN,NaN,19.753,0.253
59144.419,NaN,NaN,19.156,0.161
59144.423,NaN,NaN,19.388,0.199
59144.457,NaN,NaN,19.343,0.111
59146.415,NaN,NaN,19.332,0.179
59146.423,NaN,NaN,19.122,0.164
59146.427,NaN,NaN,19.161,0.152
59146.440,NaN,NaN,19.767,0.275
59147.360,NaN,NaN,19.317,0.172
59147.362,NaN,NaN,19.309,0.193
59147.365,NaN,NaN,19.480,0.254
59148.368,NaN,NaN,19.586,0.219
59148.371,NaN,NaN,19.539,0.263
59148.373,NaN,NaN,19.314,0.180
59148.381,NaN,NaN,19.781,0.284
59156.397,NaN,NaN,19.314,0.154
59156.403,NaN,NaN,19.408,0.215
59156.413,NaN,NaN,19.606,0.238
59157.471,NaN,NaN,19.327,0.270
59157.475,NaN,NaN,18.985,0.195
59158.432,NaN,NaN,19.742,0.292
59160.390,NaN,NaN,19.466,0.240
59163.360,NaN,NaN,19.767,0.289
59163.364,NaN,NaN,19.905,0.262
59173.360,19.751,0.215,NaN,NaN
59173.366,20.099,0.210,NaN,NaN
59192.328,NaN,NaN,20.124,0.271
