MJD,c,c_err,o,o_err
59082.406,18.879,0.109,NaN,NaN
59084.348,NaN,NaN,18.175,0.055
59084.352,NaN,NaN,18.080,0.049
59084.360,NaN,NaN,18.019,0.044
59084.371,NaN,NaN,18.100,0.046
59088.351,NaN,NaN,18.380,0.147
59088.354,NaN,NaN,18.377,0.120
59088.360,NaN,NaN,18.042,0.078
59088.371,NaN,NaN,18.217,0.091
59089.269,NaN,NaN,18.333,0.112
59089.273,NaN,NaN,17.837,0.086
59089.276,NaN,NaN,18.086,0.107
59094.379,NaN,NaN,18.003,0.159
59094.382,NaN,NaN,17.901,0.095
59094.388,NaN,NaN,18.240,0.190
59094.400,NaN,NaN,18.213,0.144
59096.474,NaN,NaN,17.887,0.097
59096.479,NaN,NaN,18.279,0.161
59096.484,NaN,NaN,18.352,0.183
59096.494,NaN,NaN,18.151,0.152
59098.370,NaN,NaN,18.118,0.082
59098.373,NaN,NaN,18.099,0.081
59098.380,NaN,NaN,18.265,0.091
59098.390,NaN,NaN,18.171,0.092
59100.331,NaN,NaN,18.320,0.061
59100.334,NaN,NaN,18.308,0.060
59100.341,NaN,NaN,18.251,0.059
59100.362,NaN,NaN,18.251,0.070
59102.331,18.985,0.120,NaN,NaN
59102.335,18.908,0.093,NaN,NaN
59102.342,19.150,0.114,NaN,NaN
59102.357,18.921,0.100,NaN,NaN
59103.404,19.143,0.163,NaN,NaN
59103.408,18.880,0.108,NaN,NaN
59103.426,18.972,0.118,NaN,NaN
59103.432,19.227,0.143,NaN,NaN
59104.348,NaN,NaN,18.147,0.057
59104.352,NaN,NaN,18.229,0.057
59104.359,NaN,NaN,18.196,0.044
59104.370,NaN,NaN,18.157,0.043
59106.349,18.937,0.093,NaN,NaN
59106.352,19.074,0.109,NaN,NaN
59106.362,18.851,0.097,NaN,NaN
59106.374,18.990,0.113,NaN,NaN
59108.314,NaN,NaN,18.286,0.064
59108.318,NaN,NaN,18.116,0.055
59108.324,NaN,NaN,18.258,0.073
59108.335,NaN,NaN,18.132,0.045
59110.304,18.935,0.109,NaN,NaN
59110.307,19.142,0.130,NaN,NaN
59110.314,18.843,0.094,NaN,NaN
59110.330,19.636,0.173,NaN,NaN
59112.309,NaN,NaN,18.223,0.071
59112.312,NaN,NaN,18.179,0.066
59112.322,NaN,NaN,18.078,0.055
59112.339,NaN,NaN,18.183,0.059
59114.283,NaN,NaN,18.245,0.120
59114.286,NaN,NaN,18.207,0.120
59114.294,NaN,NaN,18.115,0.107
59114.313,NaN,NaN,18.237,0.137
59117.257,NaN,NaN,18.638,0.183
59117.262,NaN,NaN,18.180,0.126
59117.266,NaN,NaN,18.542,0.163
59117.298,NaN,NaN,18.418,0.136
59118.254,NaN,NaN,18.895,0.254
59118.258,NaN,NaN,18.279,0.131
59118.266,NaN,NaN,18.553,0.166
59118.296,NaN,NaN,18.414,0.181
59120.329,NaN,NaN,18.207,0.099
59120.333,NaN,NaN,18.212,0.098
59120.341,NaN,NaN,18.465,0.118
59120.351,NaN,NaN,18.306,0.101
59126.296,NaN,NaN,18.318,0.097
59126.300,NaN,NaN,18.481,0.111
59126.306,NaN,NaN,18.038,0.072
59126.317,NaN,NaN,18.327,0.103
59128.383,NaN,NaN,18.258,0.139
59128.387,NaN,NaN,18.785,0.211
59128.392,NaN,NaN,18.397,0.123
59128.404,NaN,NaN,18.477,0.136
59130.324,19.449,0.169,NaN,NaN
59130.328,18.974,0.111,NaN,NaN
59130.336,19.107,0.132,NaN,NaN
59130.350,19.023,0.158,NaN,NaN
59132.290,NaN,NaN,18.560,0.281
59136.306,NaN,NaN,18.725,0.089
59136.311,NaN,NaN,18.373,0.074
59136.316,NaN,NaN,18.411,0.070
59136.329,NaN,NaN,18.517,0.091
59138.291,19.205,0.179,NaN,NaN
59138.301,19.284,0.198,NaN,NaN
59138.313,19.420,0.161,NaN,NaN
59140.250,NaN,NaN,18.435,0.069
59140.254,NaN,NaN,18.662,0.086
59140.259,NaN,NaN,18.774,0.185
59140.271,NaN,NaN,18.364,0.127
59142.240,19.152,0.124,NaN,NaN
59142.244,19.415,0.168,NaN,NaN
59142.249,19.255,0.153,NaN,NaN
59142.261,19.054,0.124,NaN,NaN
59144.241,NaN,NaN,18.416,0.200
59144.251,NaN,NaN,19.132,0.260
59144.265,NaN,NaN,18.870,0.158
59146.282,NaN,NaN,18.813,0.118
59146.285,NaN,NaN,18.848,0.193
59146.292,NaN,NaN,19.082,0.197
59146.302,NaN,NaN,18.651,0.113
59148.233,NaN,NaN,18.958,0.267
59148.237,NaN,NaN,18.865,0.196
59148.252,NaN,NaN,18.406,0.221
59153.258,NaN,NaN,18.876,0.178
59153.264,NaN,NaN,19.175,0.254
59153.277,NaN,NaN,18.709,0.186
59153.280,NaN,NaN,19.007,0.260
59154.289,NaN,NaN,18.780,0.222
59154.303,NaN,NaN,19.158,0.257
59155.237,NaN,NaN,18.859,0.216
59155.262,NaN,NaN,18.832,0.272
59156.222,NaN,NaN,19.274,0.163
59156.226,NaN,NaN,18.990,0.149
59156.231,NaN,NaN,19.436,0.198
59156.243,NaN,NaN,19.044,0.162
59158.209,NaN,NaN,19.128,0.145
59158.212,NaN,NaN,19.478,0.235
59158.217,NaN,NaN,19.157,0.165
59158.227,NaN,NaN,19.629,0.287
59164.244,NaN,NaN,19.742,0.257
59164.247,NaN,NaN,20.056,0.291
59164.253,NaN,NaN,18.977,0.136
59164.266,NaN,NaN,19.718,0.206
59192.194,NaN,NaN,18.557,0.256
