MJD,c,c_err,o,o_err
58576.538,19.695,0.146,NaN,NaN
58576.554,19.232,0.123,NaN,NaN
58576.559,19.408,0.131,NaN,NaN
58576.570,19.611,0.146,NaN,NaN
58578.522,NaN,NaN,18.772,0.109
58578.537,NaN,NaN,19.164,0.154
58578.543,NaN,NaN,18.894,0.128
58578.554,NaN,NaN,18.799,0.123
58580.513,19.983,0.288,NaN,NaN
58580.515,19.450,0.195,NaN,NaN
58580.529,19.623,0.193,NaN,NaN
58580.535,19.559,0.222,NaN,NaN
58580.546,19.997,0.296,NaN,NaN
58580.547,19.835,0.259,NaN,NaN
58582.485,NaN,NaN,19.002,0.163
58582.491,NaN,NaN,18.941,0.150
58582.503,NaN,NaN,19.517,0.243
58582.510,NaN,NaN,19.108,0.170
58588.499,NaN,NaN,19.177,0.274
58588.514,NaN,NaN,19.200,0.235
58588.520,NaN,NaN,19.202,0.294
58588.530,NaN,NaN,18.674,0.181
58596.494,NaN,NaN,19.469,0.299
58596.501,NaN,NaN,19.113,0.194
58598.386,NaN,NaN,19.266,0.204
58598.387,NaN,NaN,19.113,0.167
58598.388,NaN,NaN,19.621,0.235
58598.389,NaN,NaN,18.844,0.159
58598.402,NaN,NaN,19.372,0.213
58598.419,NaN,NaN,19.217,0.173
58598.421,NaN,NaN,19.297,0.187
58598.488,NaN,NaN,18.547,0.122
58598.532,NaN,NaN,19.156,0.220
58598.582,NaN,NaN,19.254,0.283
58600.484,NaN,NaN,19.561,0.269
58600.485,NaN,NaN,18.933,0.157
58604.466,19.597,0.223,NaN,NaN
58606.471,NaN,NaN,19.280,0.244
58606.486,NaN,NaN,19.048,0.178
58606.491,NaN,NaN,19.154,0.207
58606.510,NaN,NaN,19.496,0.283
58610.469,NaN,NaN,19.397,0.250
58622.363,NaN,NaN,18.982,0.293
58630.366,NaN,NaN,19.611,0.252
58654.312,NaN,NaN,19.478,0.250
58672.330,NaN,NaN,19.547,0.278
