MJD,c,c_err,o,o_err
58613.391,NaN,NaN,17.580,0.046
58613.403,NaN,NaN,17.573,0.040
58615.311,NaN,NaN,17.596,0.047
58615.314,NaN,NaN,17.610,0.047
58615.326,NaN,NaN,17.529,0.042
58615.332,NaN,NaN,17.518,0.040
58617.359,NaN,NaN,17.657,0.081
58617.362,NaN,NaN,17.665,0.079
58617.372,NaN,NaN,17.644,0.075
58617.385,NaN,NaN,17.637,0.088
58619.414,NaN,NaN,17.746,0.078
58623.365,NaN,NaN,17.839,0.058
58623.379,NaN,NaN,17.841,0.052
58624.260,NaN,NaN,17.820,0.049
58624.260,NaN,NaN,17.925,0.067
58624.266,NaN,NaN,17.784,0.046
58624.267,NaN,NaN,17.892,0.042
58624.267,NaN,NaN,17.973,0.068
58624.267,NaN,NaN,17.888,0.061
58624.275,NaN,NaN,17.784,0.056
58624.276,NaN,NaN,17.895,0.047
58624.276,NaN,NaN,18.038,0.075
58624.276,NaN,NaN,17.790,0.060
58624.285,NaN,NaN,17.897,0.047
58624.286,NaN,NaN,17.868,0.065
58624.293,NaN,NaN,18.064,0.080
58624.293,NaN,NaN,17.901,0.059
58627.379,NaN,NaN,18.030,0.056
58627.382,NaN,NaN,18.091,0.061
58627.389,NaN,NaN,18.033,0.056
58627.404,NaN,NaN,17.870,0.051
58629.320,NaN,NaN,17.993,0.050
58629.328,NaN,NaN,18.209,0.080
58629.331,NaN,NaN,18.141,0.067
58629.337,NaN,NaN,18.101,0.068
58629.340,NaN,NaN,18.024,0.059
58629.348,NaN,NaN,18.094,0.067
58629.350,NaN,NaN,18.024,0.060
58629.363,NaN,NaN,17.996,0.053
58631.341,NaN,NaN,18.061,0.049
58631.343,NaN,NaN,18.184,0.058
58631.354,NaN,NaN,18.061,0.057
58631.365,NaN,NaN,18.230,0.060
58633.339,NaN,NaN,18.292,0.076
58633.349,NaN,NaN,18.197,0.062
58633.360,NaN,NaN,18.230,0.078
58633.363,NaN,NaN,18.394,0.087
58635.349,19.155,0.100,NaN,NaN
58635.352,19.319,0.123,NaN,NaN
58635.360,19.321,0.138,NaN,NaN
58635.377,19.677,0.167,NaN,NaN
58637.360,NaN,NaN,19.118,0.185
58639.390,19.340,0.131,NaN,NaN
58639.405,19.481,0.157,NaN,NaN
58641.392,NaN,NaN,18.830,0.119
58641.395,NaN,NaN,19.129,0.156
58641.416,NaN,NaN,18.946,0.144
58641.430,NaN,NaN,18.880,0.147
58643.323,NaN,NaN,18.722,0.090
58643.326,NaN,NaN,19.079,0.130
58643.332,NaN,NaN,18.823,0.107
58643.345,NaN,NaN,18.783,0.107
58645.270,NaN,NaN,18.910,0.188
58645.272,NaN,NaN,19.011,0.206
58645.292,NaN,NaN,18.506,0.130
58645.298,NaN,NaN,18.969,0.195
58647.306,NaN,NaN,19.043,0.219
58647.310,NaN,NaN,18.545,0.124
58647.316,NaN,NaN,18.781,0.167
58647.331,NaN,NaN,19.277,0.237
58649.382,NaN,NaN,18.970,0.249
58649.393,NaN,NaN,18.510,0.179
58653.275,NaN,NaN,19.277,0.209
58653.290,NaN,NaN,19.594,0.296
