MJD,c,c_err,o,o_err
58670.365,18.793,0.097,NaN,NaN
58670.376,19.003,0.120,NaN,NaN
58671.326,18.894,0.115,NaN,NaN
58671.329,19.061,0.128,NaN,NaN
58671.334,19.221,0.156,NaN,NaN
58671.345,19.791,0.260,NaN,NaN
58672.299,NaN,NaN,18.185,0.067
58672.300,NaN,NaN,18.164,0.068
58672.304,NaN,NaN,18.234,0.066
58672.313,NaN,NaN,18.251,0.077
58679.330,NaN,NaN,18.678,0.230
58689.268,NaN,NaN,19.417,0.207
58689.280,NaN,NaN,19.561,0.252
58693.296,19.804,0.238,NaN,NaN
58693.305,19.576,0.225,NaN,NaN
58695.300,NaN,NaN,19.429,0.243
58707.262,NaN,NaN,18.688,0.227
58711.252,NaN,NaN,18.658,0.272
58723.237,NaN,NaN,19.651,0.241
