MJD,c,c_err,o,o_err
58480.389,NaN,NaN,19.859,0.264
58480.390,NaN,NaN,19.133,0.172
58480.410,NaN,NaN,19.515,0.223
58480.416,NaN,NaN,19.739,0.251
58486.365,NaN,NaN,19.548,0.231
58486.373,NaN,NaN,19.818,0.294
58486.374,NaN,NaN,19.452,0.198
58490.385,NaN,NaN,19.528,0.240
58494.344,NaN,NaN,19.489,0.206
58494.353,NaN,NaN,19.603,0.265
58494.354,NaN,NaN,19.524,0.241
58494.379,NaN,NaN,19.516,0.290
58496.387,NaN,NaN,19.673,0.237
58496.397,NaN,NaN,19.706,0.249
58508.314,NaN,NaN,20.084,0.268
58508.321,NaN,NaN,19.835,0.292
58510.325,NaN,NaN,19.600,0.271
58530.277,NaN,NaN,19.055,0.280
58542.287,NaN,NaN,19.791,0.269
