MJD,c,c_err,o,o_err
58638.456,NaN,NaN,18.493,0.240
58638.459,NaN,NaN,18.419,0.260
58638.474,NaN,NaN,18.537,0.209
58642.474,NaN,NaN,19.384,0.251
58642.480,NaN,NaN,19.044,0.177
58642.483,NaN,NaN,19.214,0.211
58642.494,NaN,NaN,19.456,0.251
58644.455,NaN,NaN,19.126,0.145
58644.458,NaN,NaN,19.674,0.230
58644.472,NaN,NaN,19.321,0.166
58644.480,NaN,NaN,19.497,0.190
58668.521,19.858,0.239,NaN,NaN
58678.378,NaN,NaN,18.960,0.275
58690.358,NaN,NaN,19.541,0.295
