MJD,c,c_err,o,o_err
58894.216,NaN,NaN,17.689,0.078
58894.220,NaN,NaN,17.890,0.068
58894.227,NaN,NaN,17.840,0.043
58894.237,NaN,NaN,17.747,0.039
58900.255,18.677,0.087,NaN,NaN
58900.259,18.519,0.078,NaN,NaN
58900.265,18.448,0.064,NaN,NaN
58900.275,18.572,0.076,NaN,NaN
58902.221,NaN,NaN,17.969,0.112
58902.232,NaN,NaN,17.913,0.070
58906.292,NaN,NaN,18.375,0.079
58906.295,NaN,NaN,18.370,0.107
58914.252,NaN,NaN,18.734,0.138
58914.255,NaN,NaN,18.923,0.209
58914.260,NaN,NaN,18.856,0.171
58914.272,NaN,NaN,19.121,0.237
59030.610,NaN,NaN,19.976,0.277
59058.595,NaN,NaN,20.074,0.265
59062.593,NaN,NaN,20.047,0.266
59074.580,NaN,NaN,20.186,0.249
