MJD,c,c_err,o,o_err
58812.321,NaN,NaN,18.759,0.093
58812.332,NaN,NaN,18.748,0.087
58816.341,NaN,NaN,18.676,0.099
58816.344,NaN,NaN,18.648,0.094
58816.350,NaN,NaN,18.767,0.112
58816.361,NaN,NaN,18.696,0.069
58822.373,NaN,NaN,18.878,0.273
58822.389,NaN,NaN,18.759,0.155
58828.304,NaN,NaN,18.601,0.224
58828.310,NaN,NaN,19.187,0.300
58828.322,NaN,NaN,18.502,0.156
58830.296,NaN,NaN,18.925,0.204
58830.299,NaN,NaN,18.731,0.182
58830.305,NaN,NaN,19.027,0.283
58830.315,NaN,NaN,18.682,0.198
58832.325,NaN,NaN,18.824,0.294
58832.332,NaN,NaN,18.759,0.147
58832.343,NaN,NaN,18.763,0.194
58836.285,NaN,NaN,18.905,0.120
58836.287,NaN,NaN,18.952,0.119
58836.295,NaN,NaN,18.933,0.094
58836.305,NaN,NaN,19.256,0.145
58844.264,NaN,NaN,19.301,0.177
58844.267,NaN,NaN,19.598,0.214
58844.274,NaN,NaN,19.530,0.209
58844.284,NaN,NaN,19.031,0.117
58846.262,19.660,0.172,NaN,NaN
58846.265,19.558,0.177,NaN,NaN
58846.272,19.748,0.209,NaN,NaN
58846.283,20.222,0.282,NaN,NaN
58850.263,NaN,NaN,19.434,0.290
58850.266,NaN,NaN,19.169,0.238
58850.272,NaN,NaN,18.986,0.235
58866.297,19.783,0.263,NaN,NaN
58866.301,19.618,0.212,NaN,NaN
58868.212,NaN,NaN,19.375,0.296
58868.216,NaN,NaN,19.732,0.296
58868.233,NaN,NaN,19.382,0.179
58870.225,19.673,0.251,NaN,NaN
58872.252,NaN,NaN,19.645,0.239
58872.255,NaN,NaN,19.769,0.300
58872.261,NaN,NaN,19.799,0.278
58874.252,19.800,0.249,NaN,NaN
58874.255,19.406,0.169,NaN,NaN
58876.226,NaN,NaN,19.537,0.216
