MJD,c,c_err,o,o_err
59223.521,18.910,0.156,NaN,NaN
59223.556,18.939,0.219,NaN,NaN
59227.451,18.991,0.123,NaN,NaN
59227.453,19.411,0.180,NaN,NaN
59227.456,19.342,0.217,NaN,NaN
59227.461,18.954,0.121,NaN,NaN
59229.376,18.792,0.124,NaN,NaN
59229.382,18.748,0.117,NaN,NaN
59229.389,19.267,0.182,NaN,NaN
59229.393,18.880,0.141,NaN,NaN
59231.442,19.077,0.144,NaN,NaN
59231.459,19.196,0.156,NaN,NaN
59231.461,19.237,0.178,NaN,NaN
59235.609,19.312,0.173,NaN,NaN
59243.439,NaN,NaN,18.322,0.194
59243.443,NaN,NaN,18.415,0.255
59243.449,NaN,NaN,18.346,0.216
59245.550,NaN,NaN,18.207,0.173
59245.553,NaN,NaN,18.318,0.207
59245.554,NaN,NaN,18.499,0.275
59245.571,NaN,NaN,18.271,0.155
59246.453,NaN,NaN,18.596,0.186
59246.456,NaN,NaN,18.720,0.260
59246.462,NaN,NaN,18.470,0.208
59246.465,NaN,NaN,18.336,0.174
59246.468,NaN,NaN,18.469,0.193
59246.477,NaN,NaN,18.879,0.218
59246.486,NaN,NaN,18.401,0.177
59247.458,NaN,NaN,18.488,0.133
59247.461,NaN,NaN,18.567,0.191
59247.467,NaN,NaN,18.554,0.167
59247.477,NaN,NaN,18.497,0.168
59251.437,19.112,0.158,NaN,NaN
59251.440,19.573,0.220,NaN,NaN
59251.446,19.266,0.170,NaN,NaN
59251.457,18.979,0.221,NaN,NaN
59253.470,19.040,0.178,NaN,NaN
59253.474,19.021,0.161,NaN,NaN
59253.481,19.002,0.179,NaN,NaN
59253.482,19.560,0.257,NaN,NaN
59253.486,19.472,0.202,NaN,NaN
59253.493,19.145,0.168,NaN,NaN
59253.496,18.725,0.152,NaN,NaN
59253.509,19.629,0.241,NaN,NaN
59255.383,19.263,0.166,NaN,NaN
59255.385,19.007,0.152,NaN,NaN
59255.408,19.810,0.276,NaN,NaN
59255.436,19.338,0.215,NaN,NaN
59257.396,19.236,0.252,NaN,NaN
59257.430,19.170,0.206,NaN,NaN
59257.433,18.863,0.147,NaN,NaN
59257.440,18.854,0.127,NaN,NaN
59257.442,19.393,0.176,NaN,NaN
59257.476,19.308,0.167,NaN,NaN
59257.480,19.290,0.156,NaN,NaN
59257.487,19.337,0.157,NaN,NaN
59259.438,19.201,0.154,NaN,NaN
59259.442,19.123,0.173,NaN,NaN
59259.448,19.027,0.153,NaN,NaN
59259.458,19.413,0.217,NaN,NaN
59261.413,19.456,0.272,NaN,NaN
59261.416,19.326,0.226,NaN,NaN
59261.431,19.512,0.269,NaN,NaN
59264.406,NaN,NaN,18.644,0.169
59264.413,NaN,NaN,18.641,0.193
59264.419,NaN,NaN,18.618,0.201
59267.392,NaN,NaN,18.731,0.178
59267.399,NaN,NaN,18.582,0.160
59267.433,NaN,NaN,18.555,0.172
59271.389,NaN,NaN,18.890,0.293
59271.392,NaN,NaN,18.708,0.242
59271.398,NaN,NaN,18.440,0.193
59271.410,NaN,NaN,18.681,0.277
59276.392,NaN,NaN,18.897,0.192
59276.395,NaN,NaN,18.546,0.160
59276.401,NaN,NaN,18.934,0.238
59276.411,NaN,NaN,18.801,0.162
59277.483,NaN,NaN,18.713,0.216
59277.493,NaN,NaN,18.758,0.254
59277.507,NaN,NaN,18.770,0.274
59279.473,NaN,NaN,18.685,0.141
59279.476,NaN,NaN,18.598,0.108
59279.482,NaN,NaN,18.809,0.160
59279.493,NaN,NaN,18.536,0.142
59289.415,19.165,0.186,NaN,NaN
59289.420,19.099,0.182,NaN,NaN
59289.425,19.530,0.281,NaN,NaN
59289.435,19.482,0.278,NaN,NaN
59291.450,NaN,NaN,18.475,0.219
59291.455,NaN,NaN,18.458,0.135
59295.334,NaN,NaN,18.926,0.193
59295.340,NaN,NaN,18.919,0.244
59295.350,NaN,NaN,19.079,0.237
59304.361,NaN,NaN,18.971,0.276
59305.329,NaN,NaN,19.122,0.251
59305.333,NaN,NaN,18.977,0.214
59305.339,NaN,NaN,18.985,0.204
59307.332,19.460,0.175,NaN,NaN
59307.353,19.699,0.291,NaN,NaN
59311.312,19.791,0.244,NaN,NaN
59343.264,NaN,NaN,19.622,0.294
