MJD,c,c_err,o,o_err
58990.529,NaN,NaN,18.777,0.098
58992.509,19.544,0.190,NaN,NaN
58992.512,19.245,0.116,NaN,NaN
58992.515,19.737,0.211,NaN,NaN
58992.520,19.654,0.165,NaN,NaN
58994.538,NaN,NaN,18.668,0.090
58994.541,NaN,NaN,18.881,0.108
58994.544,NaN,NaN,18.985,0.139
58994.549,NaN,NaN,18.970,0.126
58994.619,NaN,NaN,18.611,0.134
58998.516,NaN,NaN,18.839,0.106
58998.519,NaN,NaN,18.996,0.107
58998.525,NaN,NaN,18.810,0.112
58998.535,NaN,NaN,18.943,0.099
59000.545,19.905,0.226,NaN,NaN
59000.547,19.610,0.170,NaN,NaN
59000.551,19.819,0.198,NaN,NaN
59000.561,19.400,0.152,NaN,NaN
59002.507,NaN,NaN,18.742,0.118
59002.511,NaN,NaN,19.035,0.153
59002.513,NaN,NaN,18.978,0.124
59002.516,NaN,NaN,18.947,0.111
59002.519,NaN,NaN,18.726,0.103
59002.526,NaN,NaN,18.738,0.143
59002.530,NaN,NaN,18.768,0.107
59002.533,NaN,NaN,18.911,0.148
59004.560,NaN,NaN,18.926,0.168
59004.564,NaN,NaN,18.622,0.146
59004.571,NaN,NaN,18.451,0.115
59004.583,NaN,NaN,19.008,0.208
59006.474,NaN,NaN,18.820,0.177
59006.475,NaN,NaN,18.796,0.163
59006.478,NaN,NaN,18.825,0.161
59006.479,NaN,NaN,18.735,0.170
59006.481,NaN,NaN,18.837,0.170
59006.485,NaN,NaN,18.566,0.136
59006.489,NaN,NaN,19.100,0.220
59006.493,NaN,NaN,18.659,0.163
59008.488,NaN,NaN,18.692,0.221
59010.504,NaN,NaN,18.923,0.145
59010.509,NaN,NaN,18.873,0.122
59010.511,NaN,NaN,18.742,0.116
59010.516,NaN,NaN,19.190,0.163
59011.501,NaN,NaN,18.977,0.161
59011.503,NaN,NaN,19.011,0.166
59011.507,NaN,NaN,19.011,0.177
59014.477,NaN,NaN,19.002,0.109
59014.494,NaN,NaN,18.996,0.115
59014.497,NaN,NaN,19.470,0.196
59014.504,NaN,NaN,18.934,0.116
59015.508,NaN,NaN,18.938,0.151
59015.511,NaN,NaN,18.864,0.116
59015.517,NaN,NaN,18.935,0.127
59015.552,NaN,NaN,18.857,0.111
59018.487,NaN,NaN,19.412,0.199
59018.489,NaN,NaN,18.765,0.097
59018.492,NaN,NaN,19.534,0.209
59018.492,NaN,NaN,19.004,0.205
59018.494,NaN,NaN,18.986,0.238
59018.497,NaN,NaN,19.073,0.159
59018.499,NaN,NaN,18.974,0.119
59026.500,NaN,NaN,19.314,0.132
59026.503,NaN,NaN,19.006,0.109
59026.538,NaN,NaN,18.937,0.118
59026.582,NaN,NaN,19.051,0.112
59028.519,19.973,0.256,NaN,NaN
59028.520,19.796,0.232,NaN,NaN
59028.523,20.016,0.284,NaN,NaN
59028.523,19.921,0.251,NaN,NaN
59028.529,19.325,0.169,NaN,NaN
59028.530,19.793,0.212,NaN,NaN
59028.562,19.794,0.237,NaN,NaN
59028.563,20.001,0.279,NaN,NaN
59030.453,NaN,NaN,19.387,0.181
59030.455,NaN,NaN,18.886,0.113
59030.458,NaN,NaN,18.936,0.114
59030.463,NaN,NaN,19.080,0.132
59031.408,NaN,NaN,19.068,0.226
59031.433,NaN,NaN,18.828,0.178
59031.436,NaN,NaN,19.327,0.246
59031.440,NaN,NaN,18.998,0.206
59032.393,NaN,NaN,18.888,0.161
59032.417,NaN,NaN,18.894,0.154
59032.421,NaN,NaN,18.983,0.188
59032.429,NaN,NaN,18.736,0.159
59032.431,NaN,NaN,19.173,0.216
59032.437,NaN,NaN,19.030,0.198
59032.453,NaN,NaN,19.192,0.209
59034.448,NaN,NaN,18.953,0.210
59034.450,NaN,NaN,18.926,0.245
59034.459,NaN,NaN,19.189,0.264
59036.482,NaN,NaN,18.809,0.181
59036.487,NaN,NaN,19.159,0.209
59038.379,NaN,NaN,19.125,0.268
59038.383,NaN,NaN,19.144,0.243
59038.385,NaN,NaN,19.042,0.164
59038.389,NaN,NaN,19.204,0.212
59038.394,NaN,NaN,19.303,0.239
59038.396,NaN,NaN,19.134,0.145
59038.405,NaN,NaN,19.040,0.160
59042.413,NaN,NaN,19.495,0.212
59042.418,NaN,NaN,19.306,0.198
59042.421,NaN,NaN,19.419,0.206
59042.426,NaN,NaN,19.349,0.196
59048.384,20.241,0.269,NaN,NaN
59050.453,NaN,NaN,20.078,0.245
59050.456,NaN,NaN,19.410,0.156
59050.461,NaN,NaN,19.606,0.186
59050.497,NaN,NaN,19.908,0.224
59054.446,NaN,NaN,19.770,0.272
59054.483,NaN,NaN,19.699,0.258
59054.489,NaN,NaN,19.411,0.177
59058.419,NaN,NaN,19.843,0.228
59058.426,NaN,NaN,19.723,0.270
59060.404,NaN,NaN,19.243,0.237
59064.445,NaN,NaN,18.886,0.252
59070.450,NaN,NaN,19.721,0.254
59074.410,NaN,NaN,20.101,0.269
59078.358,NaN,NaN,20.052,0.289
59078.367,NaN,NaN,19.960,0.274
59102.324,NaN,NaN,19.889,0.246
59122.322,NaN,NaN,19.814,0.264
