MJD,c,c_err,o,o_err
58825.437,NaN,NaN,18.888,0.126
58825.439,NaN,NaN,18.546,0.103
58825.445,NaN,NaN,18.608,0.118
58825.462,NaN,NaN,18.799,0.123
58826.532,NaN,NaN,18.790,0.108
58826.535,NaN,NaN,18.886,0.124
58826.541,NaN,NaN,18.917,0.168
58826.551,NaN,NaN,18.889,0.126
58827.426,NaN,NaN,18.671,0.163
58827.431,NaN,NaN,18.885,0.191
58827.442,NaN,NaN,18.518,0.135
58827.450,NaN,NaN,18.980,0.166
58828.492,NaN,NaN,18.837,0.179
58828.495,NaN,NaN,18.898,0.199
58828.502,NaN,NaN,18.591,0.140
58828.512,NaN,NaN,18.801,0.200
58829.411,NaN,NaN,18.472,0.271
58829.414,NaN,NaN,18.229,0.194
58829.431,NaN,NaN,18.648,0.248
58836.559,NaN,NaN,18.748,0.089
58836.567,NaN,NaN,18.784,0.093
58836.570,NaN,NaN,18.614,0.075
58836.581,NaN,NaN,18.697,0.095
58840.660,NaN,NaN,18.913,0.096
58840.663,NaN,NaN,18.584,0.088
58840.664,NaN,NaN,18.832,0.133
58841.501,NaN,NaN,19.093,0.103
58841.504,NaN,NaN,18.967,0.086
58841.512,NaN,NaN,18.868,0.101
58841.523,NaN,NaN,18.843,0.092
58844.384,NaN,NaN,19.198,0.145
58844.390,NaN,NaN,19.047,0.101
58844.394,NaN,NaN,19.116,0.108
58844.409,NaN,NaN,19.057,0.095
58845.479,NaN,NaN,19.061,0.113
58845.485,NaN,NaN,19.065,0.093
58845.489,NaN,NaN,18.851,0.081
58845.512,NaN,NaN,18.855,0.093
58846.368,19.599,0.181,NaN,NaN
58846.371,19.720,0.184,NaN,NaN
58846.379,19.741,0.197,NaN,NaN
58846.392,19.438,0.134,NaN,NaN
58849.498,NaN,NaN,19.068,0.102
58849.501,NaN,NaN,19.104,0.101
58849.511,NaN,NaN,19.385,0.174
58850.488,NaN,NaN,19.207,0.109
58850.501,NaN,NaN,19.372,0.166
58850.509,NaN,NaN,19.083,0.109
58850.512,NaN,NaN,19.080,0.124
58852.272,NaN,NaN,19.079,0.218
58852.279,NaN,NaN,19.039,0.170
58852.293,NaN,NaN,19.527,0.256
58852.299,NaN,NaN,19.148,0.200
58868.470,NaN,NaN,20.115,0.231
58868.497,NaN,NaN,19.994,0.296
58872.449,NaN,NaN,20.056,0.298
58873.440,NaN,NaN,19.974,0.242
58880.436,NaN,NaN,20.272,0.289
58881.400,NaN,NaN,19.898,0.243
58881.411,NaN,NaN,19.850,0.265
