MJD,c,c_err,o,o_err
58628.318,NaN,NaN,18.880,0.093
58628.327,NaN,NaN,19.042,0.090
58630.308,NaN,NaN,18.772,0.131
58630.310,NaN,NaN,18.864,0.132
58630.316,NaN,NaN,19.035,0.164
58630.328,NaN,NaN,18.799,0.126
58634.308,NaN,NaN,19.245,0.178
58634.310,NaN,NaN,18.916,0.119
58634.316,NaN,NaN,18.957,0.133
58634.326,NaN,NaN,19.184,0.177
58636.306,19.575,0.172,NaN,NaN
58636.309,19.883,0.215,NaN,NaN
58636.314,19.534,0.135,NaN,NaN
58636.323,19.650,0.169,NaN,NaN
58642.339,NaN,NaN,19.534,0.274
58642.342,NaN,NaN,19.230,0.192
58642.348,NaN,NaN,18.850,0.122
58642.360,NaN,NaN,18.978,0.156
58644.298,NaN,NaN,19.018,0.151
58644.300,NaN,NaN,18.831,0.132
58644.306,NaN,NaN,18.979,0.141
58644.315,NaN,NaN,19.081,0.143
58646.267,NaN,NaN,19.119,0.236
58646.275,NaN,NaN,19.356,0.293
58648.272,NaN,NaN,19.652,0.254
58648.275,NaN,NaN,19.690,0.297
58648.280,NaN,NaN,19.216,0.223
58648.290,NaN,NaN,19.710,0.253
58654.263,NaN,NaN,19.584,0.235
58654.273,NaN,NaN,19.294,0.192
58656.261,NaN,NaN,19.617,0.170
58656.264,NaN,NaN,19.634,0.237
58656.270,NaN,NaN,19.781,0.266
58656.272,NaN,NaN,19.480,0.205
58656.280,NaN,NaN,19.455,0.158
58660.248,NaN,NaN,19.352,0.259
58660.258,NaN,NaN,19.732,0.288
58790.625,NaN,NaN,19.973,0.288
