MJD,c,c_err,o,o_err
59248.222,19.286,0.144,NaN,NaN
59248.226,19.399,0.174,NaN,NaN
59248.232,19.403,0.147,NaN,NaN
59250.222,19.394,0.168,NaN,NaN
59250.227,19.512,0.167,NaN,NaN
59250.231,20.151,0.283,NaN,NaN
59250.243,19.508,0.176,NaN,NaN
59252.268,19.841,0.278,NaN,NaN
59252.271,19.198,0.161,NaN,NaN
59252.279,19.335,0.180,NaN,NaN
59252.290,19.488,0.227,NaN,NaN
59254.218,19.598,0.256,NaN,NaN
59254.236,19.505,0.168,NaN,NaN
59256.219,19.048,0.214,NaN,NaN
59256.237,19.738,0.224,NaN,NaN
59258.261,19.893,0.188,NaN,NaN
59258.274,19.688,0.181,NaN,NaN
59268.274,NaN,NaN,19.028,0.247
59268.286,NaN,NaN,19.106,0.264
