MJD,c,c_err,o,o_err
58777.533,NaN,NaN,18.669,0.115
58777.543,NaN,NaN,18.665,0.115
58778.513,NaN,NaN,18.811,0.111
58778.517,NaN,NaN,18.623,0.085
58778.522,NaN,NaN,18.651,0.114
58778.533,NaN,NaN,18.676,0.102
58779.509,NaN,NaN,18.732,0.072
58779.512,NaN,NaN,18.441,0.060
58779.517,NaN,NaN,18.817,0.100
58779.533,NaN,NaN,18.530,0.081
58781.419,NaN,NaN,18.740,0.082
58781.422,NaN,NaN,18.642,0.077
58781.429,NaN,NaN,18.798,0.091
58781.441,NaN,NaN,18.605,0.065
58783.444,19.133,0.104,NaN,NaN
58783.450,19.111,0.107,NaN,NaN
58783.461,19.372,0.141,NaN,NaN
58783.471,19.192,0.118,NaN,NaN
58785.502,NaN,NaN,18.736,0.094
58785.508,NaN,NaN,18.739,0.090
58785.521,NaN,NaN,18.693,0.081
58785.524,NaN,NaN,18.792,0.077
58787.490,18.944,0.127,NaN,NaN
58787.490,18.933,0.127,NaN,NaN
58787.493,19.088,0.143,NaN,NaN
58787.493,19.093,0.146,NaN,NaN
58787.500,19.143,0.117,NaN,NaN
58787.512,19.322,0.157,NaN,NaN
58789.386,NaN,NaN,18.666,0.090
58789.389,NaN,NaN,18.590,0.074
58789.394,NaN,NaN,18.749,0.081
58789.406,NaN,NaN,18.544,0.077
58790.413,19.271,0.130,NaN,NaN
58790.417,19.106,0.121,NaN,NaN
58790.422,18.910,0.116,NaN,NaN
58790.423,19.072,0.100,NaN,NaN
58790.425,19.329,0.134,NaN,NaN
58790.433,19.186,0.124,NaN,NaN
58791.461,19.243,0.137,NaN,NaN
58791.476,19.441,0.149,NaN,NaN
58791.477,19.362,0.175,NaN,NaN
58791.479,19.191,0.123,NaN,NaN
58791.480,19.552,0.170,NaN,NaN
58791.485,19.190,0.128,NaN,NaN
58795.473,NaN,NaN,18.361,0.201
58795.496,NaN,NaN,18.683,0.289
58796.347,NaN,NaN,18.648,0.166
58796.350,NaN,NaN,18.735,0.136
58796.357,NaN,NaN,18.604,0.088
58796.367,NaN,NaN,18.710,0.133
58797.403,NaN,NaN,18.935,0.192
58797.407,NaN,NaN,18.794,0.162
58797.413,NaN,NaN,18.694,0.148
58797.423,NaN,NaN,18.706,0.154
58807.471,NaN,NaN,18.977,0.112
58807.488,NaN,NaN,18.964,0.126
58807.495,NaN,NaN,19.157,0.147
58807.498,NaN,NaN,18.751,0.118
58813.347,NaN,NaN,19.000,0.124
58813.353,NaN,NaN,19.059,0.111
58813.356,NaN,NaN,19.240,0.139
58813.375,NaN,NaN,19.174,0.109
58815.397,19.892,0.217,NaN,NaN
58815.400,19.906,0.213,NaN,NaN
58815.405,19.758,0.186,NaN,NaN
58815.419,20.036,0.235,NaN,NaN
58816.435,NaN,NaN,19.216,0.117
58816.438,NaN,NaN,19.618,0.191
58816.444,NaN,NaN,19.614,0.171
58816.461,NaN,NaN,19.508,0.177
58817.533,NaN,NaN,19.602,0.149
58817.536,NaN,NaN,18.857,0.174
58817.542,NaN,NaN,19.427,0.199
58817.552,NaN,NaN,19.378,0.132
58821.421,NaN,NaN,20.064,0.260
58821.424,NaN,NaN,19.918,0.220
58821.435,NaN,NaN,19.665,0.169
58821.441,NaN,NaN,20.086,0.244
58824.453,NaN,NaN,19.499,0.274
58833.428,NaN,NaN,19.717,0.231
58837.394,NaN,NaN,19.615,0.175
58841.398,NaN,NaN,19.606,0.175
58845.343,NaN,NaN,20.051,0.274
58869.317,NaN,NaN,20.046,0.278
