MJD,c,c_err,o,o_err
58572.420,NaN,NaN,18.768,0.108
58576.395,NaN,NaN,19.470,0.179
58576.404,NaN,NaN,18.886,0.122
58576.412,NaN,NaN,19.062,0.134
58576.421,NaN,NaN,19.377,0.185
58584.374,NaN,NaN,19.404,0.197
58584.400,NaN,NaN,19.678,0.243
58593.433,NaN,NaN,18.658,0.270
58596.353,NaN,NaN,19.617,0.297
58610.367,19.960,0.224,NaN,NaN
58626.313,NaN,NaN,19.958,0.264
58628.265,NaN,NaN,19.731,0.282
58628.274,NaN,NaN,19.189,0.208
58630.274,NaN,NaN,19.455,0.197
