MJD,c,c_err,o,o_err
59354.262,NaN,NaN,19.150,0.227
59354.272,NaN,NaN,18.937,0.164
59356.293,NaN,NaN,18.722,0.299
59364.263,NaN,NaN,18.991,0.198
59364.274,NaN,NaN,19.528,0.283
59364.285,NaN,NaN,19.363,0.271
59368.270,NaN,NaN,19.216,0.200
59372.269,NaN,NaN,19.064,0.211
59372.275,NaN,NaN,19.211,0.228
59372.287,NaN,NaN,18.875,0.171
