MJD,c,c_err,o,o_err
58988.419,NaN,NaN,18.467,0.051
58988.431,NaN,NaN,18.351,0.050
58990.379,18.757,0.089,NaN,NaN
58990.384,18.923,0.096,NaN,NaN
58990.390,18.936,0.101,NaN,NaN
58990.424,18.769,0.081,NaN,NaN
58993.407,NaN,NaN,18.637,0.077
58993.424,NaN,NaN,18.463,0.116
58993.441,NaN,NaN,18.482,0.151
58993.456,NaN,NaN,18.596,0.247
58994.395,19.006,0.103,NaN,NaN
58994.398,19.095,0.104,NaN,NaN
58994.404,19.181,0.130,NaN,NaN
58994.414,18.866,0.092,NaN,NaN
58995.413,19.277,0.132,NaN,NaN
58995.416,19.058,0.117,NaN,NaN
58995.432,19.116,0.124,NaN,NaN
58995.450,19.297,0.127,NaN,NaN
58997.358,NaN,NaN,18.570,0.165
58997.403,NaN,NaN,18.329,0.127
58999.389,NaN,NaN,18.539,0.095
58999.394,NaN,NaN,18.461,0.080
58999.397,NaN,NaN,18.598,0.094
58999.417,NaN,NaN,18.385,0.081
59000.355,NaN,NaN,18.460,0.093
59000.391,NaN,NaN,18.390,0.084
59000.394,NaN,NaN,18.527,0.102
59000.400,NaN,NaN,18.431,0.095
59006.365,NaN,NaN,18.614,0.178
59006.368,NaN,NaN,18.784,0.187
59006.375,NaN,NaN,18.583,0.180
59006.386,NaN,NaN,18.820,0.195
59007.339,NaN,NaN,18.600,0.157
59007.356,NaN,NaN,18.624,0.129
59007.362,NaN,NaN,18.488,0.108
59008.381,NaN,NaN,18.637,0.255
59008.386,NaN,NaN,18.581,0.160
59008.389,NaN,NaN,18.459,0.117
59008.399,NaN,NaN,18.803,0.144
59009.373,NaN,NaN,18.452,0.182
59010.392,NaN,NaN,18.656,0.079
59010.395,NaN,NaN,18.758,0.101
59010.402,NaN,NaN,18.557,0.099
59010.418,NaN,NaN,18.447,0.083
59013.353,NaN,NaN,18.838,0.080
59013.358,NaN,NaN,18.690,0.080
59013.370,NaN,NaN,18.769,0.077
59013.375,NaN,NaN,18.775,0.087
59016.342,NaN,NaN,18.769,0.124
59016.346,NaN,NaN,18.566,0.219
59016.367,NaN,NaN,18.868,0.205
59020.319,NaN,NaN,18.859,0.112
59020.330,NaN,NaN,18.798,0.093
59020.335,NaN,NaN,19.011,0.105
59020.339,NaN,NaN,18.813,0.086
59022.326,19.487,0.144,NaN,NaN
59022.329,19.412,0.125,NaN,NaN
59022.335,19.514,0.150,NaN,NaN
59022.345,19.906,0.213,NaN,NaN
59025.305,NaN,NaN,19.054,0.103
59025.308,NaN,NaN,18.825,0.103
59025.322,NaN,NaN,19.088,0.099
59025.336,NaN,NaN,18.978,0.088
59032.354,NaN,NaN,19.293,0.276
59032.357,NaN,NaN,19.108,0.229
59032.364,NaN,NaN,19.250,0.295
59032.376,NaN,NaN,18.793,0.168
59034.345,NaN,NaN,19.149,0.283
59034.356,NaN,NaN,18.962,0.274
59034.367,NaN,NaN,19.140,0.250
59036.313,NaN,NaN,19.442,0.229
59036.316,NaN,NaN,19.338,0.204
59036.324,NaN,NaN,19.087,0.181
59038.288,NaN,NaN,19.353,0.157
59038.291,NaN,NaN,19.093,0.135
59038.297,NaN,NaN,19.421,0.169
59038.310,NaN,NaN,19.564,0.217
59040.327,NaN,NaN,19.216,0.134
59040.333,NaN,NaN,19.752,0.219
59040.337,NaN,NaN,19.781,0.196
59040.349,NaN,NaN,19.452,0.163
59044.310,NaN,NaN,19.544,0.182
59044.321,NaN,NaN,19.742,0.227
59044.334,NaN,NaN,19.536,0.213
59048.291,NaN,NaN,19.597,0.209
59048.299,NaN,NaN,19.908,0.253
59052.282,NaN,NaN,19.919,0.172
